W,R,R,R,W,R,R,U
R,R,R,U,D,D,U,U
R,R,R,R,R,R,W,U
R,R,R,U,U,W,D,W
W,L,U,U,U,L,L,L
W,U,U,U,U,U,L,L
R,U,U,U,U,L,L,W
R,U,U,R,U,L,L,W
