100.0000,97.1959,95.7365,0.0000,0.0000,0.0000,-5.0000,0.0000,100.0000,0.0000,98.6908,100.0000
0.0000,94.6821,94.2365,91.8146,89.4229,0.0000,0.0000,-100.0000,0.0000,100.0000,0.0000,0.0000
92.9318,94.3209,92.2470,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,98.7054,98.8242,0.0000
91.7107,0.0000,93.0845,95.8671,96.1322,97.5856,99.6820,99.7112,0.0000,96.3695,97.1321,94.6741
91.8140,0.0000,91.1650,93.3294,94.7200,97.0021,99.4165,99.6480,99.3385,98.7536,96.3695,0.0000
89.4223,0.0000,91.2399,90.9541,0.0000,0.0000,96.9300,0.0000,96.7958,96.3326,0.0000,0.0000
0.0000,90.1180,90.3879,0.0000,97.7185,98.9760,96.9404,94.9878,95.0137,97.2242,97.5229,96.2230
94.9620,92.4847,92.8256,95.5650,98.0342,99.3747,99.4166,97.2024,95.2456,95.4460,97.6915,96.0483
94.4532,94.4762,0.0000,0.0000,0.0000,0.0000,99.6913,99.6602,97.4412,0.0000,98.1484,98.3183
96.9055,96.9346,97.6318,99.8784,0.0000,0.0000,0.0000,99.9294,99.6568,98.2098,97.0594,0.0000
96.8628,99.3377,99.6221,99.8661,99.9990,99.9990,97.9928,99.9626,0.0000,97.0594,99.4037,100.0000
96.9067,99.3984,0.0000,98.5586,0.0000,99.9990,99.9957,99.9921,97.4985,0.0000,96.9174,0.0000
