88.4628,86.1129,86.2360,84.9688,87.3060,88.4705
87.2974,0.0000,85.0826,84.9549,87.3136,87.3060
85.9919,84.7389,0.0000,84.7538,86.1011,88.4705
84.7389,83.7795,84.1124,82.8406,84.7317,0.0000
83.5219,82.7269,83.7522,0.0000,0.0000,-5.0000
82.6143,84.8066,86.2005,0.0000,0.0000,-5.0000
