U,U,W,D,L,W,U,U
U,U,L,L,L,W,U,U
W,U,U,L,R,R,U,U
U,U,U,L,U,W,U,W
U,U,U,W,U,R,U,L
U,U,U,W,U,W,U,U
W,U,U,L,U,R,U,U
R,U,W,R,R,U,U,U
