U,W,U,U,U,W,D,D,W,W,W,R,R,U,W,D,W,U
W,W,U,U,U,W,D,D,W,D,R,D,W,U,L,L,W,U
R,R,U,U,U,W,D,L,W,D,W,D,W,W,U,W,W,W
R,U,W,U,W,R,D,L,L,R,R,D,W,U,W,R,R,W
U,W,W,R,R,R,D,L,D,L,W,D,W,U,L,W,R,D
U,R,R,W,W,W,D,L,D,W,U,W,U,D,W,W,W,D
W,W,D,W,W,L,L,W,D,W,W,U,U,W,D,W,U,U
R,D,L,W,W,L,L,L,W,U,U,U,U,L,L,W,U,U
W,D,W,L,L,W,D,W,R,U,U,U,W,W,D,W,U,R
L,L,W,L,L,W,D,L,L,U,D,W,L,L,L,L,U,W
W,U,W,U,W,W,D,W,L,U,W,W,U,W,W,U,U,W
U,L,L,W,W,W,W,D,W,U,R,R,U,L,L,L,U,W
U,W,R,D,L,L,L,L,W,R,R,R,U,L,L,W,D,L
R,R,D,D,L,W,W,U,R,D,U,W,U,D,D,L,D,W
R,R,R,D,W,D,W,D,D,D,D,R,R,D,L,L,D,D
R,R,R,U,U,L,L,D,R,R,D,W,U,U,L,L,D,L
R,U,W,U,U,D,W,D,R,U,W,R,U,D,D,D,W,U
W,U,R,U,W,D,L,L,W,U,L,R,R,D,D,L,L,W
