U,W,D,U,L,L,W,W,D,W,R,D,L,L,L,L,R,U
U,L,D,L,U,W,D,R,D,D,W,D,W,U,D,D,D,U
U,W,L,L,W,W,D,R,R,R,D,L,W,D,L,D,D,W
U,W,U,W,L,L,L,L,U,W,D,W,R,D,D,D,W,U
W,W,U,L,L,L,L,W,U,L,W,W,W,D,R,D,D,W
U,U,W,D,L,W,U,W,W,W,L,L,W,D,W,D,D,L
W,W,R,D,W,U,W,R,R,D,L,W,R,R,U,L,D,D
D,W,W,R,R,U,L,D,R,D,D,W,D,U,U,R,D,D
D,R,D,U,R,U,L,W,W,D,L,L,L,D,R,R,D,D
D,D,D,W,U,D,U,W,L,L,L,L,L,D,R,R,D,W
R,R,R,R,W,D,L,W,W,U,L,L,W,W,D,W,D,R
U,R,R,D,L,L,W,U,U,W,U,U,L,D,R,R,R,U
U,W,W,D,W,U,L,W,W,W,W,L,D,D,D,W,U,U
D,W,R,R,W,U,U,W,L,D,R,R,R,R,R,U,U,U
R,R,U,W,W,U,U,R,R,D,W,D,R,U,U,U,U,W
R,U,U,W,D,D,W,R,R,R,U,U,U,W,L,R,U,L
U,U,U,U,L,L,L,L,U,U,U,U,U,L,W,W,U,L
U,R,U,U,U,U,U,W,L,L,U,W,W,L,L,W,U,U
