D,W,R,R,U,D,D,D,D,R,D,D,D,D,D,D
R,R,R,R,R,D,D,D,R,R,D,D,D,D,D,D
R,R,R,R,R,D,D,D,L,W,D,D,D,R,D,L
D,R,D,D,R,R,D,D,W,R,D,D,D,W,D,W
R,R,D,D,R,D,D,D,D,W,D,D,R,R,D,D
R,R,D,D,W,D,D,D,D,R,D,D,R,R,R,D
R,R,R,D,D,D,R,D,D,W,D,L,L,U,W,U
D,R,R,R,R,R,R,R,D,R,D,W,R,R,R,U
R,R,R,R,R,R,R,R,R,R,D,D,W,R,D,U
U,R,R,U,R,R,R,R,R,R,R,R,R,W,D,L
U,U,W,R,R,R,R,R,R,R,R,R,U,L,L,L
R,R,R,R,R,U,W,W,R,R,R,U,U,U,L,L
R,U,R,R,R,R,R,R,R,R,R,U,U,U,U,U
U,U,R,U,U,R,R,R,U,U,U,U,U,U,U,U
U,R,R,R,U,W,R,R,U,U,U,U,U,U,U,D
R,R,R,R,R,R,D,U,U,U,U,W,U,U,R,D
