L,D,W,R,R,W,D,W,D,R,W,D,W,D,W,D,W,W
R,D,W,R,U,L,D,D,L,L,L,L,D,D,D,L,L,L
W,D,L,L,U,L,L,L,L,W,D,W,D,R,R,W,D,D
W,L,D,L,U,U,U,D,L,L,R,U,L,L,D,D,D,L
W,R,D,W,W,U,W,D,W,D,R,U,U,R,D,D,L,L
W,R,R,R,R,W,L,L,W,D,D,U,U,W,R,D,W,U
R,U,W,W,W,W,L,L,W,D,D,W,W,W,W,D,W,W
W,U,L,D,D,D,W,D,W,D,L,R,R,W,U,D,W,U
W,U,W,D,D,D,W,R,D,L,L,U,W,D,W,W,W,U
W,W,L,L,L,L,W,R,R,L,L,D,W,D,R,R,W,D
D,D,W,U,D,W,L,L,R,D,L,L,L,L,D,D,D,W
D,L,L,R,R,R,W,W,R,R,W,U,U,R,R,D,D,W
W,W,U,U,W,W,L,U,R,R,W,W,W,W,W,R,R,R
R,R,W,D,D,L,W,U,R,R,R,W,W,W,D,W,W,W
D,W,U,W,D,W,U,W,L,W,U,L,L,L,R,R,U,W
R,R,W,D,L,W,W,L,L,R,R,U,U,L,W,W,U,R
R,R,L,L,L,L,L,W,D,W,L,U,U,U,U,L,U,W
R,R,W,L,L,W,L,L,W,U,W,W,U,U,U,U,W,W
