89.3085,90.4711,91.7797,91.1798,92.3130,94.6524,97.0137,99.5294,99.6893,99.7178,0.0000,-5.0000
89.5334,89.6458,91.9145,91.8293,93.0240,95.4234,96.7883,98.2029,99.4299,98.5239,0.0000,0.0000
87.8014,89.8271,0.0000,92.7018,94.0370,95.4185,95.5280,95.7092,0.0000,96.0336,95.9121,94.4012
88.8337,88.9808,91.5429,92.7618,94.0015,94.0747,93.4049,95.2861,93.3063,95.6542,94.5276,92.3547
87.5608,86.7273,0.0000,92.7794,92.7747,92.8322,0.0000,92.9828,94.0497,95.3932,94.1839,0.0000
87.8953,85.6815,0.0000,94.0146,92.8770,93.5451,0.0000,91.7611,0.0000,94.1414,0.0000,0.0000
90.5444,0.0000,95.8283,95.4070,93.7646,93.5471,92.1745,92.1191,92.1208,91.6323,90.4274,0.0000
91.7508,0.0000,94.3946,92.9649,91.4896,91.1567,91.0093,91.2383,93.4083,93.7660,0.0000,-5.0000
91.6467,94.0420,94.2676,92.8982,91.7374,0.0000,0.0000,92.3147,94.8774,95.0577,92.9102,0.0000
91.7381,91.6352,0.0000,91.7646,92.4704,0.0000,95.4941,0.0000,94.3865,96.6121,95.0775,93.8297
90.5218,90.4403,0.0000,92.3929,93.7893,95.3227,96.7629,98.2064,95.7263,98.3650,0.0000,0.0000
88.2555,89.1410,0.0000,91.6877,92.8203,93.9343,0.0000,100.0000,0.0000,100.0000,100.0000,100.0000
