D,W,W,W,W,D,W,D,D,D
D,D,L,L,W,D,W,D,D,L
R,D,W,U,L,L,L,L,L,L
W,D,W,U,U,D,D,L,W,D
U,W,L,L,L,L,L,L,L,L
W,W,D,L,L,L,U,D,D,W
U,D,L,L,L,W,D,D,L,L
R,D,D,L,L,D,L,D,L,D
W,D,L,L,W,D,L,L,L,D
L,L,L,L,L,L,W,U,L,W
