W,L,L,R,R,R,R,R
R,D,L,D,D,U,W,W
W,D,W,R,D,W,W,W
L,D,L,W,R,R,R,W
U,D,W,W,R,R,W,U
U,W,W,U,W,U,W,U
U,R,R,U,L,U,L,U
U,W,W,L,L,L,U,R
