R,R,R,R,R,D,L,L,W,L,L,L
U,W,R,R,R,R,L,L,L,L,L,U
W,R,R,R,R,U,U,L,L,U,L,W
R,U,W,R,U,U,U,U,L,L,U,L
R,R,R,U,U,U,U,U,W,U,U,L
W,W,U,W,R,R,U,L,L,L,W,W
R,U,R,R,R,R,U,L,U,L,L,L
U,U,R,R,U,W,U,W,U,U,U,L
U,U,U,W,U,R,U,L,L,L,L,L
U,U,R,R,R,R,U,D,L,L,L,L
W,W,R,R,R,U,W,W,L,L,L,L
R,R,R,R,U,U,R,R,U,U,W,U
