W,R,R,U,W,D,D,U
R,R,U,U,L,L,L,L
U,W,U,U,U,D,W,U
R,R,R,U,L,W,D,W
W,U,U,R,D,L,L,L
W,R,R,R,D,L,L,L
R,R,R,R,D,L,L,W
R,R,R,R,R,W,U,W
