L,L,W,U,U,W,R,D,W,W
W,R,R,U,U,W,W,D,W,W
L,L,D,U,U,L,L,L,L,U
W,R,R,D,W,U,W,U,U,U
R,U,U,W,U,U,W,U,D,W
R,U,L,L,L,U,W,R,D,D
U,U,U,L,W,W,D,R,R,D
U,R,U,L,L,W,D,L,U,W
R,U,U,U,W,W,D,W,W,W
L,U,U,L,W,L,L,L,W,U
