R,D,L,W,R,D,L,R,D,D,L,L
W,D,R,R,W,D,W,W,D,L,L,W
U,L,W,W,L,L,L,W,D,W,W,U
U,U,L,D,W,U,U,L,W,R,R,U
R,U,L,L,L,U,U,W,R,U,W,U
W,U,W,U,U,L,L,L,U,R,D,U
W,W,U,U,U,U,U,W,D,W,D,D
D,D,U,U,U,U,U,L,D,W,R,D
D,L,R,D,D,U,U,W,R,R,R,R
D,D,D,D,L,L,W,D,W,D,W,U
D,L,L,W,W,R,R,R,U,R,R,U
D,W,U,L,W,W,U,W,W,U,W,U
