82.4180,83.5218,84.5084,0.0000,80.5907,81.6714,80.5907,79.9252,78.8837,78.1781,78.6560,77.8214
0.0000,84.5706,85.7619,87.0681,0.0000,81.7101,0.0000,81.0446,79.0248,79.0805,79.8763,78.7628
85.6259,86.7521,85.7341,85.7084,83.9676,84.0045,83.5189,82.3835,81.0258,81.2491,81.1866,79.2569
85.7702,86.8529,86.7275,86.9217,86.0682,85.1936,84.7178,83.4655,83.1139,82.3738,82.5083,81.2790
86.4217,86.6293,87.8457,88.2133,87.2207,86.2825,85.9477,0.0000,84.2750,83.3677,82.4579,82.1824
87.5501,88.8597,90.3236,89.5603,88.3783,87.3597,87.0542,85.9063,85.5157,84.4838,83.4829,83.2488
0.0000,0.0000,91.8056,90.8066,90.7364,89.6362,89.5213,0.0000,86.7387,85.6097,84.5043,84.3337
95.5363,94.4245,93.1528,91.9002,92.0739,91.9075,90.7004,89.5071,88.0382,86.7509,85.5176,85.4404
96.9447,95.5731,94.2409,92.7609,93.3421,93.2612,91.8892,0.0000,86.9841,86.8615,85.8078,84.4591
97.0776,95.9078,94.6962,94.9370,94.6666,93.2864,0.0000,88.3004,88.1609,88.1378,86.8409,86.6195
98.5126,97.0776,95.5284,0.0000,93.2892,92.1980,90.8385,89.4959,89.3226,88.0310,86.7762,85.6575
99.9990,0.0000,94.1224,92.8864,92.1540,0.0000,89.6435,0.0000,88.0192,86.9881,85.9438,84.9030
