99.9990,99.9990,99.8377,98.5304,0.0000,94.4083
0.0000,0.0000,98.5304,0.0000,97.3515,96.8629
94.0877,95.6081,98.2680,99.5391,97.0840,95.0924
91.9336,94.0877,0.0000,99.9990,0.0000,97.0953
0.0000,0.0000,99.9990,0.0000,95.9108,98.3844
94.4440,96.8991,99.3852,96.8991,0.0000,99.9990
