D,D,W,D,D,D,D,W,R,D,D,L,W,D,L,U,L,L
D,R,D,D,D,D,D,W,R,R,D,W,D,D,W,U,U,U
R,D,D,D,L,D,D,L,R,R,R,R,D,D,W,U,U,U
R,D,D,D,W,R,D,D,D,R,D,W,D,D,D,W,U,U
R,R,D,W,R,R,R,R,R,R,R,R,R,R,D,W,U,W
D,D,D,W,D,U,U,U,U,R,D,R,R,R,R,R,W,U
D,D,D,L,L,L,W,R,U,W,D,R,U,R,U,W,D,W
R,R,D,L,W,D,D,L,U,L,W,R,U,R,U,R,D,D
W,W,L,W,D,D,D,W,D,W,R,D,U,W,U,W,R,D
W,R,U,L,L,D,D,L,R,R,R,U,R,R,R,R,R,D
R,R,U,L,L,L,L,L,D,R,U,U,U,R,U,U,W,D
U,U,U,U,U,U,U,L,D,R,U,W,U,W,U,W,D,W
W,R,U,U,U,W,U,L,D,L,U,R,D,D,W,D,D,L
W,W,U,L,R,R,U,R,D,W,U,W,L,D,D,D,D,L
R,R,U,U,W,R,D,R,R,D,W,W,R,D,D,L,L,W
R,D,U,R,R,R,R,D,R,R,R,R,W,D,D,W,D,L
U,W,W,D,W,D,W,D,D,R,R,U,L,L,L,L,L,L
W,U,W,R,R,R,R,R,L,L,U,U,L,U,U,L,L,W
