D,D,L,L,L,L,D,U,R,R,R,R,R,R,L,L,W,U
R,D,W,D,L,L,L,L,D,R,R,W,W,U,U,L,L,W
W,D,L,L,L,W,D,R,D,D,W,R,R,U,U,U,W,D
W,L,L,L,D,L,L,W,D,D,W,L,U,U,L,U,L,L
W,W,U,L,W,U,R,D,D,D,L,U,L,U,W,D,W,U
D,W,U,L,L,U,W,D,R,D,L,U,U,D,W,D,W,U
R,D,W,U,L,W,R,D,D,D,L,L,W,D,L,L,W,W
W,R,R,U,U,W,W,R,R,D,W,R,D,D,L,L,L,L
U,R,R,U,U,R,W,R,R,R,R,W,D,L,L,L,L,L
U,R,R,U,L,R,D,W,R,R,U,L,L,L,W,U,U,U
L,R,R,D,W,W,R,D,U,U,U,W,U,U,L,L,L,W
D,L,W,R,R,R,R,D,L,U,U,L,U,U,U,W,U,W
D,W,W,W,R,R,R,D,D,D,U,W,W,U,W,D,L,L
D,R,D,R,R,R,R,R,D,D,D,D,D,L,L,D,L,D
R,R,R,R,R,R,U,W,D,L,L,L,L,L,L,D,L,L
U,U,U,U,U,U,U,L,W,W,U,L,L,L,L,L,L,L
U,U,R,U,R,R,U,D,W,W,U,L,L,L,U,U,L,L
U,U,R,R,R,U,W,R,R,R,U,R,W,U,U,U,L,D
