D,W,W,W,W,U,W,R,R,D
D,U,L,L,W,W,W,D,D,D
W,W,W,U,L,L,L,L,D,D
W,U,W,U,U,W,D,L,W,D
U,W,U,U,U,D,D,W,D,L
W,W,U,R,U,D,R,R,D,W
U,D,W,D,U,W,D,W,D,D
R,D,D,D,R,R,R,R,R,D
W,D,L,L,W,R,R,R,U,R
L,L,L,D,L,L,W,U,U,W
