66.7413,67.3664,67.3872,69.2502,70.0682,69.9038,70.6420,71.1421,71.3596,70.5150,69.6603,68.7982
67.5690,68.3557,69.2704,70.2062,71.1388,71.9363,71.6268,72.1389,72.4565,71.3855,70.3644,69.3559
68.3869,69.2659,70.2055,71.1562,72.1171,73.0460,73.6911,73.1371,72.2824,71.4035,70.5124,0.0000
69.2037,70.1612,71.1319,72.1113,73.0948,74.0670,74.8346,74.1613,73.0763,72.1082,71.1596,70.2933
69.8558,70.8825,71.9129,72.9880,74.0823,75.0909,76.0227,75.2123,0.0000,72.8574,71.9105,70.9687
0.0000,71.0260,71.8621,0.0000,74.9890,76.1117,77.2635,76.1238,75.1000,73.9589,72.8551,71.7833
70.9311,71.8814,72.9371,74.0282,74.9935,76.1116,77.2629,76.1124,75.0001,73.9070,72.8334,71.7799
70.9982,72.0574,73.1556,74.2881,74.1338,75.0947,76.0105,75.0902,74.0830,73.0806,72.0852,71.1040
70.2683,71.2315,72.2083,73.1859,73.2436,74.0830,74.8169,74.0649,73.0963,72.1224,71.1598,70.2654
69.4355,70.2921,71.2384,72.1269,72.3342,73.0782,73.6710,73.0425,72.1186,71.1631,70.2269,69.4258
68.6022,69.3701,70.2744,71.0702,71.0964,73.1105,72.6671,72.0378,71.1519,70.2248,69.3902,68.5959
67.7784,68.5394,69.3641,70.1892,71.0284,71.9799,71.6623,71.0500,70.2171,69.3891,0.0000,67.6782
