84.9971,85.1439,0.0000,81.5478,80.5831,0.0000,84.8973,85.6045,84.4747,83.3591
87.3146,86.3005,85.2627,83.9606,82.7426,84.9279,85.9439,86.9781,0.0000,0.0000
88.6069,87.4562,86.0782,84.9428,84.6245,85.8830,87.0900,88.2687,89.4650,90.5123
0.0000,88.6520,88.3974,85.9268,85.4916,86.3626,88.1079,89.4108,90.6282,89.5541
87.4963,88.5406,87.5076,0.0000,86.4709,88.6065,0.0000,90.3501,92.1220,0.0000
88.4850,89.9813,87.6986,87.9750,88.5583,90.0553,91.4366,92.5321,93.5698,92.3882
90.6779,90.3272,88.5876,89.1106,88.1205,0.0000,92.4142,93.7708,95.0918,92.7722
90.6040,91.7045,90.6860,90.4880,89.1681,0.0000,92.3791,94.4179,95.4850,94.0716
91.3835,91.8646,91.7916,91.8339,0.0000,0.0000,94.5533,95.7946,97.0638,0.0000
92.5404,91.7870,92.9993,93.0619,94.4536,95.7093,95.6551,97.0638,98.5111,99.9990
