U,W,D,L,L,L,L,W,D,W,R,D,L,L,L,D,R,U
U,L,L,L,L,W,D,L,D,D,W,D,W,D,D,D,D,U
U,W,U,L,W,W,D,D,R,R,D,D,W,D,L,D,D,W
U,W,U,W,L,L,D,L,D,W,D,L,L,L,D,D,D,L
W,W,U,L,L,R,D,W,R,R,D,D,W,D,R,D,D,W
D,L,W,D,U,W,D,W,W,W,D,L,W,D,W,D,D,D
D,W,R,D,W,L,R,R,R,D,L,W,R,R,U,L,L,D
D,W,W,R,R,U,R,R,R,D,L,L,L,U,U,D,R,D
D,R,D,L,R,U,U,W,W,D,L,L,D,D,R,R,D,D
D,D,D,W,R,D,L,W,L,L,L,L,L,L,R,R,D,D
R,R,R,R,W,D,L,W,W,U,L,L,W,W,D,W,D,D
R,R,R,U,L,L,W,U,U,W,U,U,L,R,R,R,R,U
R,R,R,U,W,U,L,W,W,W,W,U,L,D,D,W,U,U
U,W,U,U,W,U,L,W,L,R,R,U,R,R,D,R,R,U
U,R,U,W,W,U,L,L,U,R,W,R,R,R,D,R,R,W
R,R,U,W,D,U,W,L,L,R,R,U,U,W,D,R,U,L
U,U,U,U,L,L,L,L,L,R,U,R,U,L,W,W,U,U
U,U,U,U,U,U,U,W,L,L,U,W,W,L,L,W,U,U
