W,L,L,R,R,R,R,R
R,D,L,D,D,D,W,W
W,D,W,R,D,D,W,W
L,L,L,W,R,R,R,W
U,D,W,W,R,R,W,U
U,W,W,U,W,L,L,U
R,R,R,U,L,U,L,U
U,W,W,U,L,U,U,R
