W,R,R,U,W,W,D,U
R,R,U,U,L,L,L,L
U,W,U,U,D,D,W,U
R,R,R,R,D,W,D,W
W,R,R,R,D,L,L,L
W,D,W,R,D,L,L,L
U,L,R,D,D,L,L,W
U,R,R,R,D,W,U,W
