R,D,W,U,W,W,R,R,U,R
W,D,R,U,L,R,R,D,R,R
L,L,L,U,L,L,W,D,D,W
W,U,W,W,W,R,R,R,U,W
R,U,W,D,W,W,W,W,W,W
W,W,W,R,R,L,L,W,D,W
U,W,R,R,R,L,L,L,D,W
U,D,D,D,W,W,D,L,W,D
D,R,D,D,L,L,L,W,W,D
W,R,R,W,W,U,R,R,U,U
