W,D,D,L,L,D,W,D
R,D,D,L,W,R,R,D
W,R,D,L,L,R,D,D
U,W,D,W,W,W,D,D
U,W,D,L,L,R,D,D
W,U,W,U,D,W,D,D
W,U,L,R,R,D,D,D
L,L,L,L,R,R,D,D
