93.2856,92.1725,0.0000,90.6541,0.0000,-5.0000
94.6657,94.4598,93.2358,91.8619,90.6601,0.0000
95.9499,95.8429,93.3673,0.0000,90.7089,91.5612
97.2379,95.9499,93.2260,91.8661,91.8108,90.6719
98.6898,0.0000,90.8117,90.7710,91.6436,90.3350
99.9990,0.0000,91.6545,89.4303,89.2621,89.1590
