W,W,R,R,R,D,L,L,L,W,R,R,R,R,R,D,L,W
R,R,U,W,R,D,W,L,L,L,L,R,R,R,R,D,D,L
W,L,W,R,U,W,R,U,U,D,W,U,W,R,U,W,D,W
D,U,W,L,U,W,D,U,W,D,D,W,R,U,U,W,R,R
D,W,W,W,R,D,L,W,L,L,L,L,W,U,W,R,R,W
D,W,R,R,R,D,D,L,W,U,W,W,R,U,W,R,U,L
R,R,R,R,R,R,D,W,R,U,L,L,R,U,W,U,W,U
W,R,R,W,R,U,W,U,W,U,U,W,L,W,D,W,U,U
R,R,R,R,W,U,L,W,R,U,U,R,U,D,R,R,U,U
R,R,R,R,R,U,U,L,L,U,D,D,D,D,L,D,W,D
W,W,D,R,U,U,U,D,W,D,D,D,D,L,L,R,R,D
W,W,D,W,U,R,R,D,D,R,D,W,D,W,D,U,W,D
W,L,L,U,W,D,R,R,D,W,D,W,D,W,D,W,D,D
D,W,W,U,L,D,W,W,D,W,D,L,L,U,L,W,D,L
D,D,L,U,R,R,R,D,D,D,D,D,L,L,U,W,W,U
D,D,W,D,D,R,R,R,D,D,L,L,L,L,L,L,W,W
D,L,L,D,D,R,U,W,U,U,U,W,U,W,U,W,W,U
W,L,L,D,L,L,U,R,U,U,U,L,L,W,R,R,R,R
