R,R,R,R,W,W,D,L,R,D,L,L
U,W,U,W,D,D,L,L,L,D,L,L
W,R,U,L,L,L,L,W,W,D,L,D
R,U,W,U,L,L,L,L,D,L,L,L
W,U,W,U,U,L,U,L,L,L,L,L
R,U,R,U,U,W,W,U,U,L,L,U
U,U,U,U,U,L,L,U,U,W,U,U
U,U,U,U,U,U,U,W,U,L,L,D
W,D,R,R,D,D,L,D,U,L,L,D
D,D,W,R,R,D,D,D,L,L,W,D
D,D,D,D,W,D,D,L,L,L,U,L
D,R,R,R,R,L,L,L,W,U,U,U
