D,D,W,D,D,W,R,R,R,R,W,D,W,D,W,D,W,W
R,R,R,D,D,R,R,R,D,R,D,R,D,D,D,L,L,L
W,D,R,R,R,R,D,R,D,W,D,W,D,L,L,L,L,L
R,R,R,R,U,R,R,R,R,R,R,U,L,L,D,L,L,U
W,R,R,W,R,R,R,U,W,U,R,U,U,D,L,L,L,L
W,R,R,R,R,R,U,U,W,U,U,U,U,W,U,L,L,L
R,U,W,W,U,U,U,U,W,U,U,W,W,D,W,D,L,L
R,D,D,R,U,U,U,U,R,R,U,L,R,R,R,L,L,L
W,R,D,D,U,U,U,U,U,U,U,R,R,U,W,W,W,U
W,W,D,L,D,U,R,R,U,R,U,U,W,U,L,L,W,U
R,D,W,D,D,W,R,R,D,D,R,R,R,U,L,L,L,W
R,D,R,R,R,D,W,W,D,D,W,U,U,U,U,U,R,D
W,D,R,D,W,R,R,L,L,L,L,W,W,U,L,R,R,R
R,R,W,R,R,U,W,U,L,L,U,D,D,W,D,U,U,W
R,R,U,U,R,U,R,U,L,L,L,D,L,L,L,L,U,L
R,R,W,U,U,W,W,L,L,L,L,U,L,U,W,W,U,R
R,U,L,U,U,R,D,W,U,W,U,U,L,L,L,U,U,U
R,U,L,L,U,W,D,R,U,L,L,W,U,U,D,L,W,U
