R,R,R,R,R,R,U,W,L,L,W,W,R,R,U,U,U,W
R,R,R,W,W,W,U,L,L,L,L,L,W,U,W,U,U,L
D,D,W,D,D,W,W,W,L,L,W,D,W,W,W,D,W,W
R,D,R,D,D,W,L,L,L,W,L,L,D,W,W,W,R,R
D,W,R,R,R,R,R,W,W,R,U,R,D,W,U,W,W,U
R,U,W,W,W,W,W,R,R,W,D,W,D,L,U,L,R,U
U,U,W,R,R,R,D,L,W,R,R,R,L,L,U,D,R,R
W,W,R,R,R,W,D,W,W,D,D,U,U,W,D,R,R,R
U,W,W,D,W,U,W,L,L,D,L,L,U,W,D,W,W,W
W,W,R,D,W,W,U,W,R,D,D,W,D,W,U,R,R,W
W,D,W,R,R,U,U,U,R,D,D,L,D,D,U,U,W,D
W,R,R,R,D,U,U,L,W,D,D,W,D,L,D,D,L,L
L,L,W,R,D,W,U,D,W,U,U,L,D,W,D,D,L,L
D,W,U,R,R,W,W,R,R,R,W,U,D,W,D,U,W,W
R,R,U,U,W,W,W,U,W,W,W,U,U,W,D,R,R,R
U,W,U,U,W,W,U,L,W,R,R,R,U,L,L,L,D,R
U,R,U,W,R,R,U,U,D,D,R,R,W,U,W,R,D,D
W,U,U,L,W,W,R,R,R,D,D,W,U,W,R,R,R,D
