U,L,L,L,L,L,L,L,L,L
W,W,U,U,L,U,L,W,U,W
W,R,D,D,D,D,L,W,W,U
U,W,R,D,D,D,W,R,R,U
L,L,R,R,D,D,D,D,W,D
U,L,W,R,R,D,D,D,W,U
U,W,U,W,U,W,D,D,W,W
L,L,U,R,L,L,W,W,W,U
W,U,U,W,W,U,W,U,L,W
W,U,U,L,L,U,W,U,L,L
