W,R,R,R,R,W,D,D,D,L,W,W,D,W,L,L,R,R
R,R,R,R,U,W,D,D,D,W,U,W,D,D,W,U,R,U
R,U,U,R,U,D,D,W,D,D,W,R,D,L,W,U,W,U
R,U,R,R,R,D,L,D,D,D,L,W,U,R,R,U,R,U
U,W,U,R,R,R,W,D,D,L,W,D,U,U,U,U,R,U
L,R,D,R,U,W,U,L,W,U,L,L,D,L,U,U,W,W
W,W,D,D,R,R,U,U,L,L,L,L,L,L,U,U,L,L
L,L,L,L,L,R,U,W,U,U,L,U,L,L,L,L,L,D
L,L,W,U,L,U,U,L,U,D,D,D,L,W,D,L,D,R
W,U,L,U,U,W,U,L,R,D,D,L,L,W,D,L,D,W
D,W,U,U,U,R,U,R,R,D,L,L,L,U,L,L,L,U
D,L,W,U,U,R,D,W,R,R,W,D,D,D,L,D,D,U
D,W,W,U,R,R,R,D,U,W,D,D,D,D,L,D,D,L
D,D,W,W,R,R,R,R,W,U,L,L,L,L,L,D,D,W
R,R,R,D,W,R,R,R,R,U,U,L,L,L,L,D,L,W
W,R,R,R,R,R,R,R,U,U,W,W,U,W,W,D,W,D
R,R,R,R,U,W,U,W,U,U,W,R,U,R,R,R,D,L
R,R,R,R,U,R,U,R,U,U,R,R,R,L,U,W,D,W
