R,R,U,R,R,R,R,D,D,D,L,L
R,D,D,R,D,D,D,D,D,D,W,W
R,D,D,R,R,R,R,R,D,D,D,D
R,R,D,R,D,R,R,R,R,D,L,L
D,D,D,D,D,R,R,R,R,D,L,W
R,R,D,R,D,D,D,R,D,D,W,W
D,W,L,L,R,D,D,R,D,D,L,W
R,D,D,D,R,R,D,R,R,D,W,U
R,R,D,D,D,R,D,R,D,D,D,W
R,U,W,D,D,W,D,W,D,D,R,D
R,R,R,R,R,R,R,R,R,D,W,D
R,R,R,R,R,R,R,R,W,R,R,D
