D,R,R,R,R,R,U,W,L,D,W,W,R,R,U,U,U,W
D,D,R,W,W,W,U,W,R,R,R,W,W,U,W,U,U,L
D,D,W,D,D,W,W,W,R,R,W,U,W,W,W,D,W,W
D,D,W,D,D,W,L,L,L,W,U,W,D,W,W,W,R,R
D,W,R,R,U,W,U,W,W,R,U,L,D,W,U,W,W,U
D,U,W,W,W,W,W,R,R,W,U,W,D,L,U,D,R,U
L,U,W,R,R,R,D,L,W,R,R,R,L,L,D,D,L,D
W,W,R,R,R,W,D,W,W,D,D,U,U,W,D,L,L,D
U,W,W,D,W,U,W,L,L,D,L,L,U,W,D,W,W,W
W,W,L,D,W,W,U,W,R,D,D,W,U,W,L,L,R,W
W,D,W,D,L,L,U,U,R,D,D,L,D,L,W,U,W,D
W,R,R,L,L,U,U,L,W,D,D,W,D,L,D,D,L,L
U,U,W,W,D,W,U,D,W,U,U,L,D,W,R,D,L,L
U,W,U,W,U,W,W,R,R,R,W,U,D,W,D,R,W,W
U,W,U,L,W,W,W,D,W,W,W,U,U,W,D,L,R,R
U,W,U,U,W,W,U,D,W,R,R,R,U,L,L,L,D,U
R,R,U,W,R,R,R,R,R,W,D,R,W,U,W,R,D,D
W,U,U,L,W,W,R,R,R,U,D,W,U,W,U,W,D,D
