D,D,D,D,D,D,W,D,W,D,D,D
D,D,D,D,D,D,D,R,D,D,D,D
D,D,D,D,L,D,L,W,D,D,D,D
D,D,R,D,W,L,W,D,D,D,D,D
D,D,W,D,D,R,D,D,D,D,D,D
L,R,R,D,D,R,D,D,D,D,D,L
U,R,D,D,D,D,R,R,R,D,D,W
D,R,D,D,L,L,D,R,R,R,D,D
D,R,D,D,D,D,D,D,R,R,D,D
D,W,D,D,D,L,R,R,R,R,R,R
R,R,D,D,D,W,R,R,R,R,D,U
R,R,R,D,L,W,R,R,R,R,D,L
