D,D,D,D,D,D,D,R,W,U,W,D,L,W
R,R,R,R,D,D,L,L,L,W,L,L,W,U
U,U,W,W,D,L,L,L,W,D,W,U,R,R
L,W,D,W,W,U,W,U,L,L,W,U,R,R
U,L,R,R,R,U,W,U,W,R,R,U,W,U
U,D,D,R,R,U,L,L,L,U,U,U,W,U
D,D,L,R,U,U,L,U,L,D,D,W,R,U
D,D,W,W,D,D,L,L,D,D,D,W,R,R
R,D,W,D,D,D,W,D,R,D,L,W,U,W
W,D,L,L,L,L,L,L,W,D,R,R,D,D
R,D,L,L,L,W,U,D,D,D,W,W,R,D
D,D,L,W,D,D,W,D,D,R,D,W,W,D
R,D,L,W,D,L,L,R,R,R,R,D,D,D
W,D,W,L,L,L,L,W,R,R,R,R,D,D
