94.6851,0.0000,0.0000,92.0454,90.8354,89.4950,0.0000,84.3745,83.5109,84.3081
97.1433,96.1787,96.2263,93.4220,0.0000,88.3167,0.0000,85.6109,85.6203,85.5354
97.2278,98.5291,0.0000,91.9021,89.5310,88.4399,87.7441,86.7539,86.7763,84.6223
0.0000,99.9990,0.0000,90.9442,89.7068,89.2723,88.9520,87.7858,0.0000,85.1259
99.9990,0.0000,94.8113,92.3103,92.0018,90.4483,90.2440,88.8116,87.5585,86.2639
98.6898,0.0000,94.2873,93.0934,91.0210,88.8380,88.9157,87.8542,86.8831,0.0000
98.5450,97.2401,95.6902,94.2339,92.7560,0.0000,88.7129,87.7835,87.7209,86.6341
97.2401,97.1279,94.8648,93.7476,92.5426,91.3441,90.0123,88.8466,86.8180,87.1953
0.0000,95.8285,95.6181,94.2977,0.0000,91.4879,90.2549,90.0637,88.5563,89.6061
90.8072,93.2164,94.2451,94.3147,91.8918,90.7721,0.0000,88.7473,87.6858,0.0000
