0.0000,78.1573,78.2072,79.2297,0.0000,84.8545,86.0865,87.3629
78.1974,79.2011,80.3357,81.6205,82.9737,84.0753,85.0755,86.0865
78.5716,79.6728,80.8059,81.9349,83.0476,84.2915,0.0000,84.9507
78.5772,79.6332,80.9114,82.1289,82.0636,82.9211,81.6958,0.0000
0.0000,77.9166,79.9542,81.0404,82.1093,81.7367,80.6505,79.4682
0.0000,77.8703,78.8885,79.8544,79.9030,80.4731,79.5677,78.5416
75.8331,78.0496,77.9403,78.6233,77.9045,79.1676,78.4884,77.6086
75.8620,76.8866,76.8786,76.6475,78.4537,78.0836,77.4337,76.6725
