90.3228,88.0645,90.4391,0.0000,96.6483,97.9432,99.2574,99.2667,96.5059,96.1755,97.4750,99.9990
91.8087,0.0000,93.1404,94.9709,96.5566,97.8275,99.1085,0.0000,94.2692,95.9991,97.2302,0.0000
91.7053,92.9134,91.1115,92.3829,0.0000,97.8502,97.8148,0.0000,95.8706,96.1758,98.6749,99.9990
0.0000,94.5260,0.0000,93.6632,96.2685,95.9087,98.0152,0.0000,94.6128,0.0000,99.9990,0.0000
94.5493,95.7826,94.6767,0.0000,96.5921,96.9046,0.0000,98.3408,95.7298,96.1215,0.0000,95.4612
94.7388,96.0218,95.7971,93.5054,94.0710,0.0000,96.8869,98.1733,0.0000,93.7421,94.2767,96.7297
0.0000,97.4858,97.3281,94.7180,0.0000,91.6360,0.0000,99.6368,99.9990,0.0000,0.0000,96.9950
99.9990,99.9990,0.0000,0.0000,0.0000,94.0556,96.8236,98.1664,0.0000,99.5409,99.4946,96.9570
99.9990,0.0000,90.2102,91.4745,91.3668,93.9333,96.3667,97.8652,96.7388,98.1718,99.0734,96.5123
97.5052,0.0000,89.7134,0.0000,90.1652,0.0000,94.1606,0.0000,95.5516,97.8694,97.5527,95.4287
94.7428,92.3146,90.9093,90.5509,0.0000,94.3113,96.6122,96.8481,95.5752,96.5705,97.4344,97.0934
93.4991,0.0000,90.5509,91.7125,94.2783,95.5319,98.1533,98.3226,0.0000,0.0000,95.0566,95.7365
