100.0000,0.0000,100.0000,0.0000,100.0000,97.5062,100.0000,0.0000,0.0000,97.5062,100.0000,0.0000
100.0000,0.0000,97.5062,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97.5101,97.5411,97.3187,95.3255,97.8024,100.0000,100.0000,97.7802,95.3142,92.9586,0.0000,89.6897
95.0473,0.0000,94.9004,95.2402,98.0040,0.0000,100.0000,100.0000,0.0000,93.6046,91.2852,92.0848
92.5352,91.8861,92.4416,92.7658,0.0000,97.5062,100.0000,0.0000,100.0000,0.0000,92.0525,0.0000
93.0412,94.1584,93.2312,0.0000,0.0000,0.0000,100.0000,100.0000,99.7264,97.2360,94.4774,0.0000
95.3390,95.6659,95.5551,94.9953,97.4573,99.5233,97.7279,0.0000,97.2360,0.0000,0.0000,-100.0000
94.5505,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000,0.0000,97.3540,0.0000,100.0000,0.0000
97.0069,97.4537,100.0000,100.0000,0.0000,100.0000,97.7637,0.0000,97.2048,98.8853,97.6578,0.0000
99.4385,97.0279,0.0000,100.0000,0.0000,100.0000,99.8490,99.6829,99.4848,99.2347,99.0699,96.3851
99.7328,97.2188,0.0000,97.5342,97.7604,0.0000,0.0000,97.1931,0.0000,97.5062,0.0000,94.7438
100.0000,0.0000,92.6324,95.0646,97.2188,94.7597,94.9885,97.4505,0.0000,100.0000,100.0000,97.2027
