96.2296,96.1533,95.1028,95.9584,94.7201,93.4767,91.0643,93.0857,93.0020,93.0817,92.4632,93.1432,91.9625,90.7450,90.7241,89.4226
98.7167,97.5522,97.3280,96.1691,94.8870,0.0000,0.0000,93.0569,94.2189,94.4074,94.7310,94.6150,92.3110,90.6764,89.6198,88.5480
98.8461,98.7296,97.4110,97.3277,0.0000,-100.0000,0.0000,93.6369,93.3443,95.6456,96.0451,0.0000,93.6529,93.0117,0.0000,0.0000
0.0000,98.8461,97.2906,97.2835,95.9457,0.0000,92.4079,93.5741,93.5889,93.2482,0.0000,87.9182,0.0000,94.1691,0.0000,0.0000
-5.0000,0.0000,95.0589,96.9079,95.4397,95.3276,92.9177,92.4967,93.3045,91.1607,91.6256,89.0914,0.0000,94.0955,92.9101,0.0000
0.0000,92.4424,0.0000,95.3841,93.3332,93.9593,93.6343,92.1958,92.0916,0.0000,91.8948,0.0000,91.1484,91.7857,93.3169,95.6203
0.0000,94.8723,94.9914,94.0455,91.8935,0.0000,91.1083,90.2043,0.0000,92.3641,91.3453,90.4819,92.2827,92.3270,94.8231,97.1787
94.9666,96.1184,96.3870,95.1443,92.6212,0.0000,91.7034,92.4929,95.1369,93.7208,92.3772,92.5540,0.0000,0.0000,97.1632,97.4376
95.8499,97.5055,97.8561,96.4165,0.0000,0.0000,92.8258,93.0728,95.5830,0.0000,92.4959,93.8078,95.4653,95.5934,97.0222,0.0000
93.6747,95.8365,98.0528,0.0000,92.3132,92.6071,94.0301,0.0000,0.0000,94.0793,91.9667,91.7821,93.9830,94.3236,94.5390,0.0000
93.7612,96.2184,0.0000,91.1921,93.5052,94.8979,96.6578,97.0979,97.0927,96.7939,93.9276,91.5214,93.3813,94.8444,0.0000,93.4025
0.0000,0.0000,89.6062,92.0002,0.0000,93.2002,95.4273,96.8462,95.9325,0.0000,92.5471,91.3561,91.0125,0.0000,94.5870,95.8444
-5.0000,-6.1713,0.0000,0.0000,100.0000,0.0000,92.9906,0.0000,94.5208,93.2799,91.2718,91.3960,91.8643,91.5108,0.0000,97.2749
0.0000,-6.0638,-6.1713,0.0000,97.4762,97.2327,94.7031,92.5918,95.0235,0.0000,93.2518,92.5701,0.0000,93.8846,95.9657,97.2405
100.0000,0.0000,-5.0000,0.0000,95.0129,95.0054,95.8459,0.0000,0.0000,100.0000,0.0000,93.7169,0.0000,96.0725,0.0000,98.6908
0.0000,100.0000,0.0000,100.0000,97.2323,97.3615,97.2243,94.7651,92.3366,0.0000,91.2231,93.6375,96.0725,97.3487,100.0000,100.0000
