61.1908,0.0000,62.8461,63.5315,63.5223,65.1847,65.3102,65.6533,65.8353,66.7062,67.5197,68.2309,68.9191,69.6729,70.1167,69.5321
62.0266,62.8444,63.6170,64.4836,65.3781,66.2630,66.1708,66.5655,66.0234,67.4415,68.4481,69.1584,69.8443,70.6545,71.1937,70.4001
62.7707,63.5159,64.3865,65.2989,66.2679,67.2850,67.0086,67.5862,67.8746,0.0000,69.4125,70.0978,70.7737,71.6437,72.3223,71.2529
63.5332,64.1437,64.8659,65.4634,66.2196,67.0336,67.8110,68.5389,68.8308,69.4320,70.2665,71.0472,71.7062,72.6353,73.5171,0.0000
64.3222,65.0028,65.7637,66.3332,66.8527,67.8391,68.7366,69.5219,69.7244,70.2752,71.2235,72.0226,72.6410,73.6215,74.6187,75.5918
65.1125,65.8766,66.6811,67.2402,0.0000,68.7700,69.6816,70.5357,70.6243,71.1357,72.2046,73.0177,73.5746,74.5714,75.6270,76.7310
65.9022,66.7665,67.6168,68.2222,68.6665,69.5875,70.6318,71.5852,71.5264,0.0000,73.2114,74.0348,74.4711,75.1138,75.9482,75.5199
66.6894,67.6744,68.5643,69.1668,68.7404,69.5847,71.5942,72.6787,72.4853,73.2582,74.0960,75.0811,75.4488,76.1014,77.1282,77.6825
66.8379,68.6039,69.5291,70.2319,69.5079,70.6364,71.6171,72.4935,73.3428,74.2382,75.0763,76.1694,76.4289,77.0672,78.2242,78.7958
68.7237,69.5669,70.4979,71.3602,71.4166,71.4824,72.3676,73.3415,74.3263,75.2458,75.3997,77.2985,77.4097,0.0000,79.3482,79.9253
69.5492,70.4974,71.4598,72.4251,72.3802,72.3457,73.1418,74.2252,75.3360,76.3548,77.3962,78.5611,79.6637,79.4915,80.3411,81.0697
70.3196,71.3547,72.4227,73.5290,73.3560,73.2184,0.0000,0.0000,76.3104,77.3501,78.3963,79.4440,79.5663,80.4306,81.4337,82.2476
70.4172,71.3806,72.3559,73.3429,74.3409,74.1888,75.2343,76.1841,77.1802,78.2937,79.4393,80.6259,80.5413,81.4919,82.5487,83.4509
70.4257,71.3191,72.2073,73.0863,73.9508,74.7943,75.7404,76.4163,77.4431,78.4861,79.5189,80.5277,81.4919,82.5708,83.6735,84.6805
70.9065,71.8608,72.8254,73.8009,74.7882,75.7890,76.7937,76.6584,77.6890,78.8495,80.0655,81.3550,82.5487,83.6735,84.8051,85.9387
71.4205,72.4496,73.5011,74.5768,75.6786,76.8086,77.9689,76.9041,77.0041,77.9539,78.8894,0.0000,83.4509,84.6805,85.9387,87.2287
