87.3017,88.3746,89.5782,0.0000,88.1751,87.0133,87.9503,88.4505,87.7840,86.8613,0.0000,85.4796,83.1669,0.0000
88.0421,88.1769,88.5255,89.5748,89.4968,0.0000,89.1785,0.0000,90.1870,89.1053,86.9097,88.1106,0.0000,84.5212
89.2000,89.3267,0.0000,89.1460,89.1333,87.9940,90.3677,90.3205,91.5241,90.4327,88.2244,0.0000,88.2898,86.8511
88.2540,89.2077,89.4952,90.3363,90.4627,0.0000,91.8744,0.0000,93.0297,91.7773,90.3249,0.0000,87.1071,86.9489
89.0975,90.4805,90.6191,89.5386,91.6839,93.0589,94.2970,95.8536,94.4240,92.8784,90.4352,89.2452,88.1482,88.0901
88.3819,89.6834,91.9787,90.7241,91.6707,0.0000,0.0000,98.6998,0.0000,91.5017,90.2357,0.0000,89.1945,90.4577
86.6873,0.0000,92.3212,91.5418,89.4301,88.2527,0.0000,98.6834,97.3629,0.0000,92.4794,90.3177,89.6495,90.4951
89.0445,89.4954,91.8880,92.9273,0.0000,0.0000,100.0000,98.5340,97.1390,95.6612,93.9805,92.2474,90.6554,89.5724
86.6873,0.0000,92.9273,94.2937,95.8730,97.1466,0.0000,97.1143,96.0719,94.0068,92.0337,90.1360,88.5869,89.5391
0.0000,88.9803,0.0000,93.0556,0.0000,99.7950,99.7743,98.2912,96.8743,95.4286,93.6990,92.0492,89.9948,90.8518
89.0998,90.1670,91.4622,0.0000,-100.0000,0.0000,99.5859,98.0367,96.6319,0.0000,91.4978,90.5662,92.0298,90.8434
90.0671,90.6044,92.8421,94.1103,0.0000,98.2095,98.0286,95.7962,95.4170,95.4617,94.0321,92.6730,92.2604,91.0253
91.2003,92.3929,93.9597,95.5202,96.9656,96.9273,0.0000,94.5150,94.3180,95.3613,95.1328,93.7724,93.5913,0.0000
92.2659,91.4847,92.5894,0.0000,0.0000,95.5017,94.2485,92.5111,94.1879,94.0982,93.9135,93.9655,92.8260,91.6062
