70.1551,70.9219,71.1385,71.9911,72.9345,72.4123,72.4045,71.5340,70.6614,69.6654
71.0082,71.9493,72.0083,72.2210,74.1017,73.3254,73.4897,72.3009,71.3230,69.2394
71.8503,73.0312,72.9614,74.1870,75.4326,74.1968,73.2117,71.3661,71.8704,0.0000
71.0083,71.9470,71.9847,0.0000,0.0000,73.1811,72.9530,72.9768,74.1035,73.1111
70.3350,71.2021,72.0711,73.0550,73.9424,0.0000,73.9058,73.4506,74.0414,73.0619
0.0000,0.0000,0.0000,73.8401,75.0501,76.2062,74.9590,74.3104,75.2357,0.0000
71.0784,71.9325,72.0429,72.9087,74.9952,74.1168,74.1110,75.1151,76.3644,75.2264
71.9304,72.9969,72.8985,72.7511,73.7959,73.2052,73.2210,74.0178,0.0000,74.2261
72.0212,72.1210,73.8882,72.0894,71.7297,72.1875,72.3003,72.8561,71.9830,73.1003
72.9812,74.0858,75.3300,74.0823,0.0000,71.3003,71.9101,72.8324,70.8208,71.9830
