100.0000,0.0000,0.0000,0.0000,0.0000,-5.0000,0.0000,96.0333,98.7091,98.6928
100.0000,100.0000,100.0000,97.3449,0.0000,0.0000,0.0000,94.4288,0.0000,100.0000
0.0000,0.0000,0.0000,96.0381,95.7891,93.3479,94.2957,96.8837,100.0000,100.0000
0.0000,100.0000,0.0000,93.5694,93.3722,0.0000,93.2175,94.2957,0.0000,97.5062
100.0000,0.0000,96.2057,95.8225,95.5907,93.3908,93.4344,0.0000,94.1579,0.0000
0.0000,0.0000,93.8503,94.5880,95.5094,95.3264,92.9881,94.1579,96.6094,0.0000
92.8924,92.1746,0.0000,92.2518,92.9815,0.0000,93.3294,0.0000,99.3983,97.5339
92.1746,94.5113,94.7341,94.1613,92.9311,93.9550,95.7704,97.2362,99.6237,99.7949
0.0000,0.0000,97.2923,95.4955,0.0000,96.3050,96.6637,98.0590,98.4414,99.8137
100.0000,100.0000,97.4827,97.7393,97.7675,95.4118,0.0000,95.6268,95.9297,0.0000
