88.0094,86.8496,86.7936,0.0000,89.8969,91.1001,92.3192,94.7542,94.6880,97.1150,98.5308,99.9990
89.3287,0.0000,87.9456,88.5631,89.8569,91.0542,92.2654,0.0000,94.9374,96.1033,97.2428,0.0000
89.1940,90.3665,89.0420,87.6636,89.8198,91.0209,91.0492,0.0000,95.9549,96.1884,98.6761,99.9990
0.0000,91.8827,0.0000,88.4703,89.7513,89.4497,91.8702,0.0000,94.6961,0.0000,99.9990,0.0000
91.9022,93.1060,92.0208,0.0000,89.7954,87.6509,0.0000,93.1332,92.4397,93.1332,0.0000,95.4612
92.0599,93.3051,93.1102,90.8487,88.8087,0.0000,90.5096,91.7155,91.3495,91.9948,94.2767,96.7297
0.0000,94.7263,94.6073,92.0344,90.5741,89.1813,0.0000,92.3676,90.1207,0.0000,0.0000,96.9950
99.9990,97.1999,0.0000,0.0000,90.3108,91.3958,93.9584,95.0773,0.0000,99.5409,99.4946,96.9570
99.9990,0.0000,90.0393,91.1075,90.9952,92.4425,95.0031,96.4808,96.7390,98.1718,99.0735,96.5123
97.5052,0.0000,91.0940,0.0000,89.7983,0.0000,94.3280,95.4636,95.5531,97.8695,97.5527,95.4287
94.8888,93.6433,92.3073,92.6618,0.0000,94.4545,96.6397,96.8629,95.5884,96.5719,97.4346,97.0936
93.6433,0.0000,92.6618,93.9392,95.3481,96.6152,98.1683,98.3362,0.0000,0.0000,95.0567,95.7366
