D,D,W,D,L,L,L,L,L,L
D,D,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
U,L,L,L,L,L,L,L,L,L
U,U,L,W,U,U,W,U,L,L
U,U,U,L,L,L,L,L,L,L
U,U,U,L,L,L,L,L,L,L
U,U,L,L,L,L,L,L,L,L
U,U,U,L,L,L,L,L,L,U
U,U,U,L,L,L,L,L,L,L
