U,U,L,L,R,U,W,U
U,U,U,L,U,U,W,W
U,R,U,L,U,R,D,D
U,W,U,U,W,W,R,D
W,R,D,D,W,W,U,W
R,R,R,R,D,L,L,L
D,U,W,W,D,W,U,L
W,U,W,W,U,W,U,U
