D,D,D,L,L,R,R,R,R,U,W,U
R,D,D,W,U,R,R,U,U,U,W,W
R,R,W,D,D,R,U,U,W,U,L,L
R,U,L,L,D,L,R,R,U,L,L,L
U,U,W,D,L,D,W,U,U,U,L,W
U,U,W,D,L,L,W,D,W,U,W,W
U,W,L,L,W,U,L,L,D,L,L,W
L,W,W,U,L,U,U,R,D,W,W,W
R,R,U,U,W,W,W,R,R,R,R,W
U,U,W,W,D,W,D,W,U,U,W,U
U,U,W,R,R,R,R,D,R,D,W,W
L,L,W,U,W,U,W,D,W,D,U,U
