R,D,D,D,W,R,D,W,U,W,L,L
W,D,D,D,L,W,R,R,U,U,W,W
R,R,D,D,W,R,R,U,W,U,L,W
R,R,R,R,R,R,U,U,W,U,L,L
R,R,D,U,R,R,R,R,R,U,L,L
U,W,D,L,W,R,R,R,U,U,U,U
W,D,D,W,D,D,D,R,U,U,L,U
U,D,R,D,R,D,L,L,U,U,L,L
R,D,W,D,W,D,D,D,D,U,U,U
R,R,R,R,R,D,D,D,D,D,L,L
R,R,R,R,R,D,D,D,D,L,L,L
R,R,W,R,R,R,D,L,L,W,U,L
