D,W,D,R,R,R,R,U,L,L,L,D
D,D,D,R,R,R,U,U,U,U,R,D
D,D,L,L,R,U,W,U,U,U,R,U
R,D,W,W,U,W,W,U,U,R,R,U
R,R,R,W,U,D,L,U,R,D,R,U
W,R,U,L,W,D,W,W,R,R,U,U
W,U,W,U,L,L,W,D,U,U,U,U
R,U,W,U,U,L,L,L,W,U,U,U
W,U,R,U,U,U,D,U,L,U,U,W
U,U,U,U,U,R,D,W,U,U,D,D
U,R,U,R,R,R,D,D,W,W,D,D
U,W,U,R,U,W,R,R,R,W,R,D
