53.6112,0.0000,0.0000,94.7910,97.2505,99.7444,99.9707,0.0000
55.5507,57.7572,55.6967,0.0000,97.2230,97.9086,99.9678,99.9707
0.0000,0.0000,54.9399,0.0000,99.6275,99.5900,99.9389,99.9675
0.0000,-100.0000,0.0000,94.3588,0.0000,98.4385,99.6753,98.7704
0.0000,0.0000,97.1052,96.8128,0.0000,96.0775,96.9951,96.3692
100.0000,0.0000,94.8627,96.6057,96.3489,94.7247,97.0142,0.0000
97.5342,97.7604,0.0000,94.1292,93.9258,0.0000,96.7318,94.1430
96.3773,97.3629,94.9020,0.0000,92.6923,0.0000,94.1430,93.0426
