D,D,D,D,L,L,L,L
R,D,L,D,L,L,L,D
W,D,L,D,L,L,L,L
L,L,L,L,L,L,L,L
U,L,L,L,L,L,L,L
U,U,U,W,U,U,L,L
U,U,U,L,L,L,L,L
U,U,L,L,L,L,L,L
