R,R,D,R,R,R,D,R,R,D
W,W,D,D,R,R,D,W,R,D
R,R,D,D,D,R,D,D,W,D
D,W,D,D,D,R,R,R,R,D
R,R,R,R,D,R,D,R,R,D
R,U,W,R,R,R,R,R,R,R
U,W,R,R,R,R,U,R,R,D
R,R,R,R,R,U,W,U,W,D
W,U,U,W,U,U,L,U,L,W
R,U,U,R,U,U,W,U,L,L
