92.9001,94.1879,95.6781,97.1029,97.2415,97.1015,94.6095,93.3403,93.1536,91.7860
92.4868,92.2847,94.4494,95.7014,95.9129,95.6886,94.3313,93.1200,90.9681,90.6220
93.7430,92.4868,93.2499,94.3418,94.5915,94.3295,93.2287,0.0000,89.7376,89.4635
93.8210,0.0000,92.1348,93.0252,93.2843,93.0135,92.1148,0.0000,87.4623,88.1952
92.6718,93.3441,0.0000,90.7586,91.8942,91.6964,90.7286,88.3407,0.0000,87.0331
91.3847,90.8235,89.3724,89.6452,90.5717,0.0000,89.3950,88.2614,87.0101,86.0318
89.9962,88.4842,87.2962,88.4175,89.1531,88.0501,0.0000,88.5338,86.2934,86.3990
0.0000,86.1351,86.1443,0.0000,88.0501,88.6254,88.7070,87.6479,86.4708,85.3925
82.6990,83.9430,85.9915,85.4027,86.7930,87.3986,87.5232,0.0000,0.0000,83.0808
81.6055,0.0000,0.0000,83.4115,85.4784,86.1681,86.2224,85.0850,85.3194,84.0710
