U,U,W,D,L,W,U,U
U,U,L,L,L,W,U,U
W,U,U,L,U,R,U,U
L,L,U,L,L,W,U,W
U,L,U,W,U,R,U,L
U,U,U,W,U,W,W,U
W,U,L,L,L,L,L,W
R,U,W,U,L,L,L,L
