D,R,D,D,D,L,L,L
D,D,D,D,D,W,D,L
R,R,D,D,L,L,L,W
R,R,R,D,L,L,L,L
R,R,R,U,L,L,L,L
R,R,U,U,L,L,L,L
U,U,U,U,U,L,L,L
U,R,U,U,U,L,L,L
