W,U,U,U,L,L,W,D
R,U,U,W,W,U,L,L
W,U,U,L,R,U,L,U
U,W,D,W,W,W,D,L
W,W,D,L,L,L,D,W
W,U,W,U,D,W,R,D
W,U,U,W,D,W,W,D
L,L,L,R,R,R,U,D
