R,R,R,R,R,R,R,R,U,R,R,W,W,U
W,R,R,R,U,R,R,U,U,R,U,W,D,W
R,R,R,U,U,W,R,U,U,U,U,U,L,L
R,R,U,U,R,R,R,U,U,U,U,U,U,U
R,U,R,R,W,U,W,U,U,W,U,U,U,U
U,R,R,U,R,R,R,U,U,W,W,U,U,L
R,U,U,R,R,U,U,U,U,R,R,U,U,U
U,R,R,R,R,U,U,W,U,U,R,U,W,U
U,U,U,W,W,U,U,D,U,R,R,R,W,U
U,U,U,R,R,U,R,R,R,R,D,R,U,W
R,R,R,R,R,R,R,R,D,W,U,L,U,L
R,U,D,W,R,R,R,R,R,U,U,U,U,L
R,R,R,D,R,R,R,R,U,W,U,U,D,L
U,W,R,R,W,W,W,U,U,W,U,W,L,L
