D,R,D,W,W,U,R,R,R,R,R,D,D,L,L,D,D,L
D,W,R,R,R,U,U,W,U,W,R,R,D,L,L,L,L,L
R,U,L,U,W,U,R,R,R,R,U,W,L,L,W,D,U,U
U,U,R,R,R,U,R,U,U,W,U,L,W,U,L,L,L,L
R,U,U,R,U,R,U,U,U,W,U,L,R,U,U,U,U,W
U,W,U,R,U,W,U,L,R,R,U,W,R,U,L,U,U,L
L,W,D,D,D,W,U,U,R,R,U,L,R,U,U,U,U,W
U,R,R,R,R,U,U,U,U,W,W,R,R,U,L,U,U,L
R,D,U,U,W,U,U,U,U,R,R,R,U,U,W,U,U,L
R,R,L,L,L,U,W,L,L,U,W,U,U,U,W,W,U,U
U,U,U,U,L,U,L,U,R,R,R,R,U,L,L,L,U,U
R,R,W,U,L,U,L,W,U,W,R,U,U,L,L,L,U,L
R,U,R,U,U,L,W,D,W,W,U,U,U,W,U,L,U,L
U,U,W,U,U,U,L,R,R,R,U,U,U,L,U,L,L,L
W,L,L,U,U,U,L,L,U,W,U,U,U,U,U,U,U,W
R,U,U,U,U,U,L,L,U,R,R,U,W,U,U,U,W,D
U,W,U,W,W,U,L,U,R,R,R,U,L,U,U,U,L,L
U,R,U,L,R,U,W,R,U,R,R,U,U,R,U,U,L,L
