D,D,L,L,L,D,D,D,R,D,D,L,D,R,D,L,L,L
D,D,W,D,D,R,D,D,D,R,R,W,D,D,D,L,L,W
R,D,L,L,L,W,D,D,D,D,D,D,D,D,D,L,W,D
W,L,L,L,R,R,R,D,D,D,R,D,D,L,L,L,L,L
R,U,L,D,W,R,R,R,D,D,D,D,L,L,W,U,W,U
U,W,R,D,D,L,W,R,D,D,D,D,L,D,L,L,W,U
R,R,R,R,R,W,R,R,R,R,D,D,D,L,L,L,W,W
W,R,R,U,R,D,W,D,D,D,D,L,D,L,D,L,D,L
R,R,R,R,R,R,R,R,R,R,D,W,D,L,L,L,L,L
R,R,R,R,R,U,R,R,R,R,R,L,L,L,W,D,L,L
R,R,R,U,W,W,R,U,R,R,U,W,U,L,L,L,L,W
D,R,R,R,R,R,R,R,R,U,U,L,U,U,L,L,L,W
L,W,W,D,R,R,R,D,R,U,U,U,W,U,W,U,L,L
D,R,R,D,R,R,R,U,D,D,U,U,L,U,L,U,L,D
L,R,R,R,R,R,R,R,R,D,L,L,L,U,L,D,D,D
R,R,R,U,U,U,U,U,U,W,L,L,L,U,R,L,D,D
R,R,R,U,U,U,U,U,W,W,U,U,L,L,R,R,D,D
R,R,R,U,D,L,W,U,U,R,U,U,U,R,R,R,R,D
