R,R,R,U,L,D,D,D,R,R,D,R,R,R,D,D,D,D
R,R,R,D,W,D,D,D,D,R,D,D,D,R,R,D,R,D
R,R,R,R,D,D,R,R,R,R,D,D,D,D,W,D,W,D
R,R,R,R,R,R,R,R,D,W,D,D,R,R,R,D,D,D
R,R,R,R,R,R,R,R,R,R,D,D,D,D,R,R,D,D
D,D,W,W,W,W,R,D,R,R,D,R,R,R,R,R,D,D
R,R,R,R,D,R,R,R,R,R,R,R,R,R,R,R,R,D
R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
U,W,R,R,U,U,U,R,R,U,R,R,R,R,R,U,W,W
W,R,R,R,U,R,U,R,R,R,R,R,R,R,U,U,L,L
R,R,R,R,R,R,R,R,U,R,R,R,R,U,U,U,L,L
W,L,R,R,R,R,R,R,R,R,U,W,U,U,U,U,U,U
R,U,R,R,R,U,U,U,W,U,U,R,U,U,U,U,U,U
U,W,R,R,U,U,U,R,R,R,U,U,U,W,U,U,W,U
U,R,R,R,U,U,U,D,U,W,U,R,U,W,U,U,L,R
R,R,R,R,R,R,R,R,R,R,D,D,R,R,U,U,L,D
R,R,R,R,R,R,R,R,R,R,D,L,R,U,L,R,R,D
R,R,R,R,U,W,R,R,R,R,R,W,R,U,R,R,R,D
